2025-09-17 01:31:47,433 | __main__ | INFO | STARTING JIT Market-Making Bot in Sniper Mode...
2025-09-17 01:32:40,824 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:42,673 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:32:43,240 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:43,241 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:32:43,241 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:32:43,242 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (142ms)
2025-09-17 01:32:43,243 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:32:43,243 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:32:43,244 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:32:43,596 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:43,598 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:32:43,741 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:43,860 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:43,929 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:44,973 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:32:45,517 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:45,517 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:32:45,518 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:32:45,518 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (141ms)
2025-09-17 01:32:45,518 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:32:45,518 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:32:45,519 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:32:45,865 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:45,867 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:32:46,138 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:46,255 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:46,383 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:47,411 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:32:48,148 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:48,149 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:32:48,149 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:32:48,149 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (328ms)
2025-09-17 01:32:48,150 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:32:48,150 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:32:48,150 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:32:48,302 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:48,305 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:32:48,467 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:48,567 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:48,647 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:49,678 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:32:50,239 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:50,240 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:32:50,240 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:32:50,241 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (160ms)
2025-09-17 01:32:50,241 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:32:50,241 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:32:50,242 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:32:50,386 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:50,388 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:32:50,487 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:50,596 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:50,776 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:51,792 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:32:52,353 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:52,355 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:32:52,355 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:32:52,356 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (155ms)
2025-09-17 01:32:52,356 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:32:52,357 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:32:52,357 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:32:52,501 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:52,504 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:32:52,633 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:52,756 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:52,874 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:53,903 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:32:54,638 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:54,639 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:32:54,640 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:32:54,641 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (338ms)
2025-09-17 01:32:54,641 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:32:54,641 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:32:54,642 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:32:54,798 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:54,800 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:32:54,916 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:55,086 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:55,261 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:56,289 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:32:56,842 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:56,843 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:32:56,844 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:32:56,845 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (145ms)
2025-09-17 01:32:56,845 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:32:56,846 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:32:56,846 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:32:57,006 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:57,009 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:32:57,121 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:57,348 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:57,451 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:58,509 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:32:59,244 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:59,245 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:32:59,245 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:32:59,246 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (349ms)
2025-09-17 01:32:59,247 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:32:59,247 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:32:59,247 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:32:59,389 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:32:59,391 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:32:59,570 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:59,638 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:32:59,793 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:00,855 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:33:01,408 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:01,409 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:33:01,409 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:33:01,410 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (141ms)
2025-09-17 01:33:01,410 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:33:01,410 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:33:01,411 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:33:01,560 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:01,561 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:33:01,717 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:01,809 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:01,963 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:04,156 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:33:04,740 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:04,741 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:33:04,742 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:33:04,742 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (141ms)
2025-09-17 01:33:04,743 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:33:04,743 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:33:04,743 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:33:05,081 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:05,083 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:33:05,205 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:05,302 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:05,438 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:06,461 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:33:07,004 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:07,005 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:33:07,005 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:33:07,005 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (156ms)
2025-09-17 01:33:07,006 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:33:07,007 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:33:07,007 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:33:07,341 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:07,342 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:33:07,518 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:07,656 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:07,780 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:08,836 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:33:09,626 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:09,627 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:33:09,627 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:33:09,628 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (343ms)
2025-09-17 01:33:09,628 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:33:09,628 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:33:09,629 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:33:09,787 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:09,790 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:33:09,888 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:10,146 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:10,323 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:33:11,842 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:33:12,366 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:12,366 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:33:12,367 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:33:12,367 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (145ms)
2025-09-17 01:33:12,367 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:33:12,367 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:33:12,368 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:33:12,697 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:33:12,699 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
